STATION,NAME,DATE,PRCP,TOBS
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/10/2019,0.07,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/11/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/12/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/13/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/14/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/15/2019,0.11,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/16/2019,0.27,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/17/2019,0.87,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/18/2019,0.47,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/19/2019,0.67,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/20/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/21/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/22/2019,0.94,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/23/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/24/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/25/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/26/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/27/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/28/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/29/2019,0.03,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/30/2019,0.08,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",7/31/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/1/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/2/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/3/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/4/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/5/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/6/2019,0.14,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/7/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/8/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/9/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/10/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/11/2019,0.06,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/12/2019,0.15,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/13/2019,0.85,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/14/2019,0.02,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/15/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/16/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/17/2019,0.63,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/18/2019,0.68,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/19/2019,0.15,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/20/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/21/2019,0.15,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/22/2019,0.01,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/23/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/24/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/25/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/26/2019,0.25,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/27/2019,0.25,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/28/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/29/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/30/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",8/31/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/1/2019,0.23,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/2/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/3/2019,0.1,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/4/2019,1.45,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/5/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/6/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/7/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/8/2019,0.06,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/9/2019,0.16,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/10/2019,0.02,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/11/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/12/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/13/2019,0.64,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/14/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/15/2019,2.22,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/16/2019,0.03,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/17/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/18/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/19/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/20/2019,0.5,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/21/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/22/2019,1.2,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/23/2019,0.62,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/24/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/25/2019,0.02,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/26/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/27/2019,0,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/28/2019,5.71,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/29/2019,0.42,
US1ILGY0010,"MINOOKA 0.3 NE, IL US",9/30/2019,0.15,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/1/2019,0.26,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/2/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/3/2019,3.05,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/4/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/5/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/6/2019,0.13,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/7/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/8/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/9/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/10/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/11/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/12/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/13/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/14/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/15/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/16/2019,0.05,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/17/2019,0.3,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/18/2019,0.04,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/19/2019,1.4,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/20/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/21/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/22/2019,0.44,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/23/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/24/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/25/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/26/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/27/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/28/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/29/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/30/2019,0.9,
US1ILCK0145,"OAK PARK 1.5 S, IL US",7/31/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/1/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/2/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/3/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/4/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/5/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/6/2019,0.06,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/7/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/8/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/9/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/10/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/11/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/12/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/13/2019,1.08,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/14/2019,0.18,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/15/2019,0.17,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/16/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/17/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/18/2019,0.08,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/19/2019,1.19,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/20/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/21/2019,0.19,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/22/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/23/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/24/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/25/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/26/2019,0.58,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/27/2019,0.71,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/28/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/29/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/30/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",8/31/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/1/2019,1,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/2/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/3/2019,0.06,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/4/2019,0.12,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/5/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/6/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/7/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/8/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/9/2019,0.08,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/10/2019,0.05,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/11/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/12/2019,0.09,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/13/2019,0.98,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/14/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/15/2019,0.53,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/16/2019,0.01,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/17/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/18/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/19/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/20/2019,0.4,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/21/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/22/2019,0.64,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/23/2019,0.62,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/24/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/25/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/26/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/27/2019,0,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/28/2019,1.54,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/29/2019,0.68,
US1ILCK0145,"OAK PARK 1.5 S, IL US",9/30/2019,0.12,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/1/2019,0.87,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/2/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/3/2019,1.62,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/4/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/5/2019,0.01,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/6/2019,0.01,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/7/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/8/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/9/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/10/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/11/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/12/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/13/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/14/2019,0.02,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/15/2019,0.09,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/16/2019,0.01,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/17/2019,0.07,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/18/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/19/2019,1.55,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/20/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/21/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/22/2019,0.37,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/23/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/24/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/25/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/26/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/27/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/28/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/29/2019,0.28,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/30/2019,0.3,
US1ILDP0016,"AURORA 3.6 SE, IL US",7/31/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/1/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/2/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/3/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/4/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/5/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/6/2019,0.08,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/7/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/8/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/9/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/10/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/11/2019,0.06,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/12/2019,0.28,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/13/2019,0.18,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/14/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/15/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/16/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/17/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/18/2019,0.54,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/19/2019,0.5,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/20/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/21/2019,0.21,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/22/2019,0.09,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/23/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/24/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/25/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/26/2019,0.28,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/27/2019,0.19,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/28/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/29/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/30/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",8/31/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/1/2019,0.85,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/2/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/3/2019,0.11,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/4/2019,0.05,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/5/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/6/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/7/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/8/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/9/2019,0.14,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/10/2019,0.01,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/11/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/12/2019,0.23,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/13/2019,0.61,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/14/2019,0.01,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/15/2019,0.97,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/16/2019,0.11,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/17/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/18/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/19/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/20/2019,0.08,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/21/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/22/2019,0.8,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/23/2019,0.54,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/24/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/25/2019,0.1,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/26/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/27/2019,0,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/28/2019,1.47,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/29/2019,0.79,
US1ILDP0016,"AURORA 3.6 SE, IL US",9/30/2019,0.05,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/7/2019,,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/8/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/10/2019,0.24,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/11/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/12/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/13/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/14/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/15/2019,0.38,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/16/2019,0.24,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/17/2019,0.15,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/18/2019,0.03,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/19/2019,1.05,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/22/2019,,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/23/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/24/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/25/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/27/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/28/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/29/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/30/2019,0.29,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",7/31/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/1/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/2/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/3/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/4/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/5/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/6/2019,0.21,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/7/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/8/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/9/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/10/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/13/2019,,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/16/2019,,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/17/2019,0.55,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/18/2019,0.32,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/19/2019,0.01,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/20/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/21/2019,0.41,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/22/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/23/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/24/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/25/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/26/2019,0.27,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/27/2019,0.73,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/28/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/29/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",8/31/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/1/2019,0.42,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/2/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/3/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/4/2019,2.1,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/5/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/6/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/7/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/8/2019,0.03,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/9/2019,0.08,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/10/2019,0.04,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/11/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/12/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/13/2019,1.09,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/14/2019,0.02,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/15/2019,2.05,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/16/2019,0.07,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/17/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/18/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/19/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/20/2019,0.43,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/21/2019,0.01,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/22/2019,1.11,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/23/2019,0.35,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/24/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/26/2019,0.01,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/27/2019,0,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/28/2019,4.62,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/29/2019,0.7,
US1ILGY0011,"MORRIS 4.8 NNW, IL US",9/30/2019,0.17,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/1/2019,0.03,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/3/2019,1.27,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/7/2019,0.44,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/10/2019,0.1,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/16/2019,0.09,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/17/2019,0.27,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/18/2019,0.01,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/28/2019,0.33,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/29/2019,0.3,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",7/30/2019,0.31,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/6/2019,0.4,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/9/2019,0.07,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/12/2019,1.32,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/18/2019,0.45,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/21/2019,0.83,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/22/2019,0.01,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/26/2019,1.2,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",8/27/2019,0.55,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/1/2019,0.21,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/8/2019,0.55,
US1ILMCL040,"BLOOMINGTON 3.0 ENE, IL US",9/9/2019,0.05,
