Date,Price,Open,High,Low,Vol.,Change %
19-Feb-13,"1,471.13","1,434.13","1,473.88","1,433.88",-,3.20%
15-Feb-13,"1,425.50","1,421.25","1,427.63","1,415.13",-,0.32%
14-Feb-13,"1,421.00","1,425.75","1,428.63","1,406.25",-,-0.34%
13-Feb-13,"1,425.88","1,425.88","1,428.63","1,404.63",-,-0.01%
12-Feb-13,"1,426.00","1,433.38","1,438.38","1,417.13",-,-0.52%
11-Feb-13,"1,433.50","1,441.38","1,442.13","1,429.38",-,-0.51%
10-Feb-13,"1,440.88","1,449.88","1,449.88","1,432.38",-,-0.86%
8-Feb-13,"1,453.38","1,486.38","1,494.63","1,451.88",-,-2.20%
7-Feb-13,"1,486.13","1,486.13","1,496.88","1,478.13",-,0.01%
6-Feb-13,"1,486.00","1,493.13","1,493.75","1,477.13",-,-0.47%
5-Feb-13,"1,493.00","1,488.88","1,496.13","1,478.13",-,0.26%
4-Feb-13,"1,489.13","1,481.13","1,497.88","1,475.63",-,0.52%
3-Feb-13,"1,481.38","1,483.38","1,484.88","1,478.50",-,0.36%
1-Feb-13,"1,476.13","1,470.88","1,486.38","1,463.88",-,0.37%
31-Jan-13,"1,470.63","1,477.88","1,484.00","1,455.88",-,-0.50%
30-Jan-13,"1,478.00","1,450.38","1,481.63","1,447.13",-,1.92%
29-Jan-13,"1,450.13","1,445.13","1,457.88","1,441.13",-,0.33%
28-Jan-13,"1,445.38","1,451.38","1,452.38","1,434.88",-,-0.40%
27-Jan-13,"1,451.13","1,446.38","1,451.88","1,446.13",-,0.73%
25-Jan-13,"1,440.63","1,439.13","1,444.75","1,426.13",-,0.11%
24-Jan-13,"1,439.00","1,431.50","1,441.75","1,415.13",-,0.53%
23-Jan-13,"1,431.38","1,448.75","1,457.63","1,430.38",-,-1.19%
22-Jan-13,"1,448.63","1,440.38","1,460.63","1,436.13",-,1.42%
20-Jan-13,"1,428.38","1,428.38","1,428.38","1,428.38",-,0.00%
18-Jan-13,"1,428.38","1,436.63","1,438.38","1,421.13",-,-0.59%
17-Jan-13,"1,436.88","1,438.75","1,447.88","1,422.88",-,-0.14%
16-Jan-13,"1,438.88","1,416.25","1,439.38","1,414.50",-,1.62%
15-Jan-13,"1,415.88","1,417.63","1,435.63","1,408.13",-,-0.14%
14-Jan-13,"1,417.88","1,386.50","1,422.88","1,384.75",-,2.28%
13-Jan-13,"1,386.25","1,377.00","1,387.13","1,377.00",-,0.75%
11-Jan-13,"1,375.88","1,376.38","1,381.38","1,352.63",-,-0.05%
10-Jan-13,"1,376.50","1,387.38","1,394.38","1,373.13",-,-0.77%
9-Jan-13,"1,387.25","1,384.50","1,392.88","1,380.38",-,0.21%
8-Jan-13,"1,384.38","1,390.50","1,393.63","1,376.88",-,-0.45%
7-Jan-13,"1,390.63","1,363.38","1,392.63","1,360.63",-,2.01%
6-Jan-13,"1,363.25","1,367.13","1,367.25","1,357.63",-,-0.18%
4-Jan-13,"1,365.75","1,391.38","1,397.13","1,356.13",-,-1.83%
3-Jan-13,"1,391.25","1,393.13","1,395.63","1,372.63",-,-0.13%
2-Jan-13,"1,393.13","1,432.63","1,433.00","1,386.38",-,-1.09%
31-Dec-12,"1,408.50","1,417.63","1,425.13","1,400.88",-,-0.63%
30-Dec-12,"1,417.50","1,415.63","1,420.63","1,415.63",-,0.08%
28-Dec-12,"1,416.38","1,418.00","1,427.25","1,412.88",-,-0.13%
27-Dec-12,"1,418.25","1,420.25","1,429.25","1,411.38",-,-0.15%
26-Dec-12,"1,420.38","1,435.88","1,441.88","1,415.13",-,-1.08%
24-Dec-12,"1,435.88","1,436.88","1,439.88","1,425.75",-,-0.05%
23-Dec-12,"1,436.63","1,431.38","1,441.38","1,430.13",-,0.47%
21-Dec-12,"1,429.88","1,413.88","1,438.63","1,412.63",-,1.12%
20-Dec-12,"1,414.00","1,438.63","1,441.13","1,403.13",-,-1.72%
19-Dec-12,"1,438.75","1,470.75","1,472.13","1,433.13",-,-2.18%
18-Dec-12,"1,470.88","1,496.63","1,501.88","1,462.63",-,-1.71%
17-Dec-12,"1,496.50","1,502.88","1,508.63","1,492.63",-,-0.43%
16-Dec-12,"1,503.00","1,496.13","1,504.25","1,495.88",-,0.51%
14-Dec-12,"1,495.38","1,478.63","1,496.88","1,475.38",-,1.14%
13-Dec-12,"1,478.50","1,473.00","1,489.88","1,465.13",-,0.36%
12-Dec-12,"1,473.13","1,472.13","1,478.63","1,458.00",-,0.07%
11-Dec-12,"1,472.13","1,473.63","1,486.88","1,464.88",-,-0.09%
10-Dec-12,"1,473.50","1,468.38","1,476.88","1,453.25",-,0.36%
9-Dec-12,"1,468.25","1,469.75","1,471.25","1,467.63",-,-0.28%
7-Dec-12,"1,472.38","1,487.13","1,497.88","1,470.25",-,-1.00%
6-Dec-12,"1,487.25","1,487.13","1,492.13","1,473.38",-,0.03%
5-Dec-12,"1,486.88","1,463.13","1,487.88","1,458.50",-,1.64%
4-Dec-12,"1,462.88","1,457.63","1,464.50","1,436.13",-,0.39%
3-Dec-12,"1,457.25","1,444.00","1,462.63","1,442.38",-,1.15%
2-Dec-12,"1,440.63","1,440.63","1,440.63","1,440.63",-,0.00%
30-Nov-12,"1,440.63","1,451.13","1,451.38","1,429.13",-,-0.71%
29-Nov-12,"1,450.88","1,447.00","1,459.88","1,441.63",-,0.26%
28-Nov-12,"1,447.13","1,450.25","1,455.38","1,440.13",-,-0.24%
27-Nov-12,"1,450.63","1,427.63","1,456.63","1,427.38",-,1.59%
26-Nov-12,"1,427.88","1,421.13","1,435.38","1,418.63",-,0.47%
25-Nov-12,"1,421.25","1,419.88","1,423.75","1,416.88",-,0.33%
23-Nov-12,"1,416.63","1,422.25","1,426.50","1,414.88",-,0.68%
21-Nov-12,"1,407.13","1,410.88","1,423.88","1,399.63",-,-0.26%
20-Nov-12,"1,410.75","1,398.25","1,415.63","1,381.13",-,0.88%
19-Nov-12,"1,398.38","1,391.63","1,402.63","1,390.25",-,0.49%
18-Nov-12,"1,391.50","1,386.88","1,392.38","1,385.75",-,0.57%
16-Nov-12,"1,383.63","1,401.38","1,409.00","1,372.38",-,-1.28%
15-Nov-12,"1,401.50","1,422.50","1,427.63","1,400.63",-,-1.46%
14-Nov-12,"1,422.25","1,414.38","1,428.38","1,408.63",-,0.57%
13-Nov-12,"1,414.13","1,409.13","1,417.38","1,391.38",-,0.35%
12-Nov-12,"1,409.25","1,439.38","1,439.88","1,402.13",-,-2.08%
11-Nov-12,"1,439.25","1,447.38","1,448.38","1,437.88",-,-0.84%
9-Nov-12,"1,451.38","1,495.63","1,498.88","1,450.50",-,-2.95%
8-Nov-12,"1,495.50","1,505.38","1,513.50","1,494.13",-,-0.65%
7-Nov-12,"1,505.25","1,517.88","1,521.50","1,497.63",-,-0.82%
6-Nov-12,"1,517.63","1,509.88","1,522.88","1,508.50",-,0.53%
5-Nov-12,"1,509.63","1,519.00","1,524.25","1,502.13",-,-0.61%
4-Nov-12,"1,518.88","1,521.13","1,521.63","1,516.38",-,-0.47%
2-Nov-12,"1,526.00","1,559.25","1,559.88","1,524.38",-,-2.14%
1-Nov-12,"1,559.38","1,551.00","1,571.13","1,550.75",-,0.55%
31-Oct-12,"1,550.88","1,537.38","1,558.63","1,536.88",-,0.89%
30-Oct-12,"1,537.25","1,530.63","1,550.88","1,528.25",-,0.42%
29-Oct-12,"1,530.75","1,557.13","1,557.38","1,526.38",-,-1.69%
28-Oct-12,"1,557.00","1,561.13","1,563.13","1,556.13",-,-0.23%
26-Oct-12,"1,560.63","1,559.38","1,566.63","1,552.63",-,0.09%
25-Oct-12,"1,559.25","1,568.00","1,574.38","1,557.38",-,-0.55%
24-Oct-12,"1,567.88","1,551.38","1,574.63","1,549.50",-,1.07%
23-Oct-12,"1,551.25","1,547.75","1,554.63","1,529.13",-,0.22%
22-Oct-12,"1,547.88","1,533.50","1,558.38","1,532.50",-,0.95%
21-Oct-12,"1,533.38","1,531.25","1,534.13","1,526.88",-,0.01%
19-Oct-12,"1,533.25","1,545.63","1,555.63","1,532.38",-,-0.78%
18-Oct-12,"1,545.25","1,511.00","1,548.38","1,509.75",-,2.25%
17-Oct-12,"1,511.25","1,491.38","1,511.88","1,487.25",-,1.33%
16-Oct-12,"1,491.38","1,502.00","1,514.38","1,490.13",-,-0.72%
15-Oct-12,"1,502.13","1,504.88","1,508.50","1,485.88",-,-0.19%
14-Oct-12,"1,505.00","1,522.38","1,522.38","1,502.38",-,-1.14%
12-Oct-12,"1,522.38","1,552.88","1,553.00","1,510.13",-,-1.97%
11-Oct-12,"1,553.00","1,524.25","1,567.63","1,521.50",-,1.88%
10-Oct-12,"1,524.38","1,541.88","1,549.88","1,518.63",-,-1.14%
9-Oct-12,"1,542.00","1,549.25","1,573.75","1,538.38",-,-0.46%
8-Oct-12,"1,549.13","1,552.75","1,560.88","1,537.63",-,-0.23%
7-Oct-12,"1,552.63","1,552.25","1,556.88","1,548.63",-,0.02%
5-Oct-12,"1,552.25","1,556.00","1,569.00","1,545.63",-,-0.22%
4-Oct-12,"1,555.75","1,534.50","1,568.38","1,532.63",-,1.36%
3-Oct-12,"1,534.88","1,524.50","1,543.63","1,504.13",-,0.69%
2-Oct-12,"1,524.38","1,555.13","1,561.25","1,523.38",-,-1.99%
1-Oct-12,"1,555.25","1,592.00","1,596.75","1,551.75",-,-2.30%
30-Sep-12,"1,591.88","1,596.50","1,599.88","1,590.88",-,-0.41%
28-Sep-12,"1,598.38","1,576.13","1,613.63","1,561.50",-,1.40%
27-Sep-12,"1,576.25","1,577.88","1,583.88","1,557.63",-,-0.11%
26-Sep-12,"1,578.00","1,610.38","1,610.88","1,565.13",-,-2.09%
25-Sep-12,"1,611.63","1,607.75","1,625.38","1,604.38",-,0.25%
24-Sep-12,"1,607.63","1,615.63","1,617.13","1,590.38",-,-0.49%
23-Sep-12,"1,615.50","1,621.50","1,625.88","1,612.63",-,-0.55%
21-Sep-12,"1,624.38","1,625.00","1,638.75","1,607.63",-,-0.03%
20-Sep-12,"1,624.88","1,682.88","1,683.75","1,616.13",-,-3.43%
19-Sep-12,"1,682.63","1,649.13","1,685.75","1,648.88",-,2.02%
18-Sep-12,"1,649.25","1,661.25","1,668.75","1,630.63",-,-0.73%
17-Sep-12,"1,661.38","1,729.37","1,731.75","1,654.63",-,-3.93%
16-Sep-12,"1,729.25","1,733.63","1,736.38","1,726.87",-,-0.52%
14-Sep-12,"1,738.25","1,745.62","1,765.13","1,737.62",-,-0.41%
13-Sep-12,"1,745.38","1,746.13","1,749.63","1,732.88",-,-0.04%
12-Sep-12,"1,746.00","1,699.63","1,749.88","1,693.63",-,2.72%
11-Sep-12,"1,699.75","1,720.75","1,728.88","1,696.88",-,-1.21%
10-Sep-12,"1,720.62","1,727.38","1,744.13","1,716.63",-,-0.38%
9-Sep-12,"1,727.25","1,729.37","1,731.88","1,719.25",-,-0.35%
7-Sep-12,"1,733.25","1,744.13","1,751.63","1,726.38",-,-0.61%
6-Sep-12,"1,743.87","1,733.12","1,753.63","1,725.63",-,0.63%
5-Sep-12,"1,732.88","1,764.88","1,769.63","1,731.13",-,-1.81%
4-Sep-12,"1,764.75","1,772.63","1,788.88","1,755.63",-,0.59%
31-Aug-12,"1,754.37","1,761.75","1,761.88","1,745.62",-,-0.41%
30-Aug-12,"1,761.63","1,750.12","1,770.62","1,735.50",-,0.66%
29-Aug-12,"1,750.00","1,718.50","1,754.88","1,716.88",-,1.83%
28-Aug-12,"1,718.63","1,716.38","1,730.88","1,701.13",-,0.12%
27-Aug-12,"1,716.63","1,754.00","1,760.63","1,714.13",-,-2.12%
26-Aug-12,"1,753.88","1,740.50","1,754.13","1,738.88",-,0.92%
24-Aug-12,"1,737.88","1,727.13","1,749.13","1,725.12",-,0.62%
23-Aug-12,"1,727.25","1,754.75","1,764.88","1,720.13",-,-1.56%
22-Aug-12,"1,754.63","1,751.38","1,755.62","1,735.00",-,0.18%
21-Aug-12,"1,751.50","1,708.13","1,754.75","1,703.38",-,2.55%
20-Aug-12,"1,708.00","1,674.25","1,708.25","1,666.88",-,2.01%
19-Aug-12,"1,674.38","1,671.00","1,676.38","1,669.38",-,0.17%
17-Aug-12,"1,671.50","1,653.25","1,672.38","1,650.63",-,1.13%
16-Aug-12,"1,652.88","1,665.13","1,672.63","1,646.50",-,-0.73%
15-Aug-12,"1,665.00","1,626.00","1,666.38","1,625.75",-,2.37%
14-Aug-12,"1,626.38","1,629.75","1,634.88","1,610.25",-,-0.21%
13-Aug-12,"1,629.88","1,667.38","1,670.75","1,618.50",-,-2.24%
12-Aug-12,"1,667.25","1,662.50","1,679.37","1,662.50",-,-0.38%
10-Aug-12,"1,673.63","1,653.88","1,698.88","1,646.38",-,1.20%
9-Aug-12,"1,653.75","1,597.38","1,663.88","1,595.75",-,3.51%
8-Aug-12,"1,597.63","1,582.63","1,601.88","1,570.75",-,0.96%
7-Aug-12,"1,582.50","1,598.50","1,612.75","1,573.75",-,-1.01%
6-Aug-12,"1,598.63","1,604.00","1,609.25","1,590.75",-,-0.34%
5-Aug-12,"1,604.13","1,607.88","1,610.25","1,589.38",-,-1.93%
3-Aug-12,"1,635.63","1,614.25","1,645.00","1,609.38",-,1.32%
2-Aug-12,"1,614.38","1,631.13","1,639.13","1,601.63",-,-1.02%
1-Aug-12,"1,631.00","1,673.63","1,675.63","1,602.50",-,-2.55%
31-Jul-12,"1,673.75","1,669.63","1,682.88","1,652.63",-,0.24%
30-Jul-12,"1,669.75","1,661.63","1,671.88","1,655.50",-,0.50%
29-Jul-12,"1,661.50","1,646.00","1,671.25","1,642.50",-,-1.29%
27-Jul-12,"1,683.25","1,645.75","1,694.13","1,645.25",-,2.31%
26-Jul-12,"1,645.25","1,676.75","1,696.88","1,642.00",-,-1.90%
25-Jul-12,"1,677.13","1,622.88","1,701.50","1,618.13",-,3.33%
24-Jul-12,"1,623.00","1,666.88","1,673.13","1,622.13",-,-2.61%
23-Jul-12,"1,666.50","1,739.25","1,743.12","1,660.75",-,-4.20%
22-Jul-12,"1,739.50","1,759.88","1,759.88","1,724.50",-,-1.07%
20-Jul-12,"1,758.38","1,737.88","1,777.62","1,729.25",-,1.17%
19-Jul-12,"1,738.00","1,683.13","1,749.00","1,677.75",-,3.28%
18-Jul-12,"1,682.87","1,639.00","1,686.38","1,627.13",-,2.67%
17-Jul-12,"1,639.13","1,644.63","1,647.50","1,617.75",-,-0.34%
16-Jul-12,"1,644.75","1,617.38","1,645.25","1,617.38",-,1.68%
15-Jul-12,"1,617.50","1,613.50","1,618.13","1,610.00",-,1.34%
13-Jul-12,"1,596.13","1,575.75","1,599.88","1,571.88",-,1.28%
12-Jul-12,"1,576.00","1,578.50","1,588.75","1,559.38",-,-0.15%
11-Jul-12,"1,578.38","1,597.25","1,623.75","1,553.00",-,-1.17%
10-Jul-12,"1,597.13","1,595.00","1,606.38","1,586.38",-,0.14%
9-Jul-12,"1,594.88","1,591.00","1,625.25","1,583.63",-,0.28%
8-Jul-12,"1,590.50","1,589.38","1,595.13","1,587.13",-,1.31%
6-Jul-12,"1,570.00","1,576.50","1,582.88","1,562.13",-,-0.38%
5-Jul-12,"1,576.00","1,545.63","1,585.50","1,544.63",-,3.29%
3-Jul-12,"1,525.75","1,503.13","1,532.88","1,497.63",-,1.51%
2-Jul-12,"1,503.00","1,507.75","1,517.25","1,485.25",-,-0.28%
1-Jul-12,"1,507.25","1,480.88","1,508.00","1,480.88",-,1.78%
29-Jun-12,"1,480.88","1,451.63","1,486.38","1,441.88",-,2.01%
28-Jun-12,"1,451.75","1,458.75","1,464.88","1,440.75",-,-0.49%
27-Jun-12,"1,458.88","1,457.38","1,481.38","1,452.13",-,0.09%
26-Jun-12,"1,457.63","1,470.13","1,479.25","1,450.13",-,-0.84%
25-Jun-12,"1,470.00","1,453.88","1,479.13","1,452.38",-,1.12%
24-Jun-12,"1,453.75","1,442.75","1,455.13","1,442.75",-,0.81%
22-Jun-12,"1,442.13","1,442.75","1,464.13","1,438.88",-,-0.03%
21-Jun-12,"1,442.63","1,437.75","1,456.38","1,431.13",-,0.33%
20-Jun-12,"1,437.88","1,435.88","1,447.13","1,433.38",-,0.13%
19-Jun-12,"1,436.00","1,397.63","1,451.13","1,393.63",-,2.80%
18-Jun-12,"1,396.88","1,383.50","1,397.38","1,375.50",-,0.98%
17-Jun-12,"1,383.38","1,383.13","1,384.38","1,382.63",-,0.53%
15-Jun-12,"1,376.13","1,391.25","1,401.00","1,370.88",-,-1.06%
14-Jun-12,"1,390.88","1,407.38","1,413.13","1,384.38",-,-1.19%
13-Jun-12,"1,407.63","1,434.63","1,437.38","1,405.38",-,-1.87%
12-Jun-12,"1,434.50","1,423.88","1,441.00","1,418.75",-,0.73%
11-Jun-12,"1,424.13","1,425.63","1,444.63","1,420.13",-,-0.11%
10-Jun-12,"1,425.75","1,423.50","1,426.13","1,422.38",-,-0.18%
8-Jun-12,"1,428.38","1,426.50","1,438.63","1,408.38",-,0.14%
7-Jun-12,"1,426.38","1,388.00","1,429.88","1,386.88",-,2.75%
6-Jun-12,"1,388.25","1,356.50","1,391.75","1,352.88",-,2.32%
5-Jun-12,"1,356.75","1,346.25","1,360.13","1,341.25",-,0.79%
4-Jun-12,"1,346.13","1,349.50","1,354.00","1,331.63",-,-0.26%
3-Jun-12,"1,349.63","1,350.63","1,352.63","1,348.50",-,0.73%
1-Jun-12,"1,339.88","1,344.13","1,358.00","1,326.88",-,-0.33%
31-May-12,"1,344.25","1,375.25","1,377.50","1,339.63",-,-2.25%
30-May-12,"1,375.13","1,390.00","1,393.63","1,365.38",-,-1.10%
29-May-12,"1,390.38","1,381.88","1,401.88","1,379.50",-,0.62%
25-May-12,"1,381.75","1,379.38","1,386.38","1,371.63",-,0.16%
24-May-12,"1,379.50","1,374.25","1,385.25","1,370.50",-,0.40%
23-May-12,"1,374.00","1,379.25","1,379.50","1,351.13",-,-0.41%
22-May-12,"1,379.63","1,408.63","1,417.63","1,375.38",-,-2.05%
21-May-12,"1,408.50","1,413.88","1,422.88","1,408.13",-,-0.31%
20-May-12,"1,412.88","1,414.50","1,416.13","1,411.50",-,0.32%
18-May-12,"1,408.38","1,432.75","1,438.63","1,405.13",-,-1.71%
17-May-12,"1,432.88","1,422.75","1,449.63","1,422.63",-,0.72%
16-May-12,"1,422.63","1,414.88","1,424.38","1,386.50",-,0.56%
15-May-12,"1,414.75","1,385.25","1,416.13","1,380.25",-,2.14%
14-May-12,"1,385.13","1,394.50","1,402.63","1,376.13",-,-0.66%
13-May-12,"1,394.38","1,405.88","1,406.00","1,392.88",-,-0.62%
11-May-12,"1,403.13","1,459.00","1,459.00","1,402.63",-,-3.84%
10-May-12,"1,459.13","1,432.63","1,461.88","1,431.63",-,1.86%
9-May-12,"1,432.50","1,440.13","1,441.63","1,414.25",-,-0.54%
8-May-12,"1,440.25","1,467.63","1,471.38","1,434.88",-,-1.86%
7-May-12,"1,467.50","1,475.13","1,478.63","1,460.38",-,-0.53%
6-May-12,"1,475.25","1,470.63","1,476.00","1,469.63",-,-0.18%
4-May-12,"1,477.88","1,477.25","1,481.13","1,458.38",-,0.05%
3-May-12,"1,477.13","1,482.63","1,488.50","1,465.88",-,-0.35%
2-May-12,"1,482.38","1,500.75","1,512.38","1,480.38",-,-1.21%
1-May-12,"1,500.50","1,501.00","1,504.63","1,492.50",-,-0.02%
30-Apr-12,"1,500.88","1,492.38","1,506.63","1,482.25",-,0.56%
29-Apr-12,"1,492.50","1,490.25","1,494.38","1,489.38",-,-0.01%
27-Apr-12,"1,492.63","1,485.63","1,506.38","1,481.50",-,0.45%
26-Apr-12,"1,485.88","1,472.13","1,487.63","1,463.63",-,0.93%
25-Apr-12,"1,472.25","1,470.50","1,496.63","1,469.38",-,0.11%
24-Apr-12,"1,470.63","1,439.13","1,471.13","1,439.00",-,2.17%
23-Apr-12,"1,439.38","1,454.88","1,457.00","1,437.63",-,-1.07%
22-Apr-12,"1,455.00","1,451.13","1,456.75","1,450.38",-,0.08%
20-Apr-12,"1,453.88","1,419.63","1,453.88","1,413.13",-,2.42%
19-Apr-12,"1,419.50","1,411.25","1,429.75","1,407.13",-,0.58%
18-Apr-12,"1,411.38","1,428.88","1,433.88","1,404.00",-,-1.21%
17-Apr-12,"1,428.63","1,419.13","1,434.38","1,419.13",-,0.66%
16-Apr-12,"1,419.25","1,434.38","1,435.13","1,415.63",-,-1.05%
15-Apr-12,"1,434.25","1,433.88","1,435.75","1,431.63",-,-0.18%
13-Apr-12,"1,436.88","1,444.13","1,447.63","1,431.63",-,-0.49%
12-Apr-12,"1,444.00","1,422.13","1,444.38","1,420.50",-,1.53%
11-Apr-12,"1,422.25","1,426.63","1,429.88","1,415.38",-,-0.32%
10-Apr-12,"1,426.75","1,430.25","1,451.25","1,421.88",-,-0.25%
9-Apr-12,"1,430.38","1,441.75","1,446.63","1,424.13",-,-0.80%
8-Apr-12,"1,441.88","1,430.50","1,443.75","1,428.63",-,0.73%
5-Apr-12,"1,431.38","1,423.38","1,434.13","1,414.88",-,0.60%
4-Apr-12,"1,422.88","1,418.00","1,429.63","1,408.38",-,0.33%
3-Apr-12,"1,418.13","1,422.88","1,433.75","1,414.13",-,-0.32%
2-Apr-12,"1,422.63","1,411.25","1,433.25","1,409.50",-,0.80%
1-Apr-12,"1,411.38","1,406.63","1,412.88","1,406.63",-,0.68%
30-Mar-12,"1,401.88","1,359.88","1,415.88","1,354.38",-,3.13%
29-Mar-12,"1,359.38","1,372.25","1,376.50","1,351.13",-,-0.93%
28-Mar-12,"1,372.13","1,371.63","1,378.88","1,364.13",-,0.02%
27-Mar-12,"1,371.88","1,380.75","1,387.25","1,368.88",-,-0.65%
26-Mar-12,"1,380.88","1,364.75","1,388.13","1,364.63",-,1.19%
25-Mar-12,"1,364.63","1,365.50","1,366.38","1,364.13",-,-0.15%
23-Mar-12,"1,366.63","1,352.25","1,368.88","1,351.63",-,1.09%
22-Mar-12,"1,351.88","1,355.25","1,359.88","1,338.63",-,-0.28%
21-Mar-12,"1,355.63","1,346.63","1,357.63","1,344.88",-,0.69%
20-Mar-12,"1,346.38","1,367.38","1,367.75","1,341.88",-,-1.54%
19-Mar-12,"1,367.50","1,377.00","1,377.38","1,362.38",-,-0.70%
18-Mar-12,"1,377.13","1,374.63","1,377.88","1,373.38",-,0.12%
16-Mar-12,"1,375.50","1,367.75","1,377.13","1,363.88",-,0.58%
15-Mar-12,"1,367.63","1,355.63","1,369.88","1,354.38",-,0.81%
14-Mar-12,"1,356.63","1,352.88","1,360.38","1,346.38",-,0.27%
13-Mar-12,"1,353.00","1,333.63","1,354.63","1,333.38",-,1.46%
12-Mar-12,"1,333.50","1,333.75","1,341.63","1,331.50",-,-0.03%
11-Mar-12,"1,333.88","1,337.75","1,338.25","1,332.63",-,-0.28%
9-Mar-12,"1,337.63","1,336.88","1,355.38","1,330.38",-,0.02%
8-Mar-12,"1,337.38","1,326.88","1,338.63","1,324.25",-,0.77%
7-Mar-12,"1,327.13","1,333.88","1,338.88","1,324.13",-,-0.64%
6-Mar-12,"1,335.63","1,324.13","1,336.13","1,315.63",-,0.85%
5-Mar-12,"1,324.38","1,329.75","1,336.13","1,323.63",-,-0.56%
2-Mar-12,"1,331.88","1,321.63","1,332.88","1,316.38",-,0.74%
1-Mar-12,"1,322.13","1,315.63","1,323.63","1,306.38",-,0.23%
29-Feb-12,"1,319.13","1,311.13","1,324.13","1,308.13",-,0.46%
28-Feb-12,"1,313.13","1,300.63","1,314.63","1,300.13",-,0.86%
27-Feb-12,"1,301.88","1,286.13","1,303.63","1,284.13",-,1.69%
24-Feb-12,"1,280.25","1,275.88","1,284.50","1,272.13",-,0.26%
23-Feb-12,"1,276.88","1,271.00","1,279.88","1,266.63",-,0.47%
22-Feb-12,"1,270.88","1,267.50","1,272.13","1,261.63",-,0.11%
21-Feb-12,"1,269.50","1,270.88","1,275.88","1,260.25",-,0.23%
17-Feb-12,"1,266.63","1,257.75","1,273.13","1,257.13",-,0.64%
16-Feb-12,"1,258.63","1,260.88","1,264.25","1,246.38",-,-0.32%
15-Feb-12,"1,262.63","1,254.88","1,268.88","1,249.13",-,0.64%
14-Feb-12,"1,254.63","1,251.88","1,261.63","1,245.63",-,0.08%
13-Feb-12,"1,253.63","1,237.63","1,253.63","1,232.38",-,2.01%
10-Feb-12,"1,228.88","1,229.50","1,230.63","1,215.63",-,0.05%
9-Feb-12,"1,228.25","1,229.63","1,247.38","1,222.88",-,-0.19%
8-Feb-12,"1,230.63","1,230.25","1,244.63","1,223.13",-,-0.12%
7-Feb-12,"1,232.13","1,232.63","1,239.38","1,227.13",-,-0.17%
6-Feb-12,"1,234.25","1,230.88","1,243.88","1,230.88",-,0.11%
3-Feb-12,"1,232.88","1,216.50","1,236.38","1,214.25",-,1.31%
2-Feb-12,"1,216.88","1,213.38","1,224.63","1,206.38",-,-0.01%
1-Feb-12,"1,217.00","1,202.13","1,219.00","1,202.13",-,1.38%
31-Jan-12,"1,200.38","1,187.13","1,200.88","1,184.63",-,1.29%
30-Jan-12,"1,185.13","1,214.13","1,218.38","1,184.88",-,-2.71%
27-Jan-12,"1,218.13","1,221.38","1,225.63","1,215.38",-,-0.33%
26-Jan-12,"1,222.13","1,213.88","1,230.88","1,213.38",-,0.76%
25-Jan-12,"1,212.88","1,219.38","1,226.38","1,208.88",-,-0.55%
24-Jan-12,"1,219.63","1,214.25","1,229.38","1,203.88",-,0.45%
23-Jan-12,"1,214.13","1,194.13","1,218.63","1,192.25",-,2.44%
20-Jan-12,"1,185.25","1,197.88","1,203.88","1,183.38",-,-0.89%
19-Jan-12,"1,195.88","1,184.13","1,197.38","1,181.50",-,1.22%
18-Jan-12,"1,181.50","1,182.38","1,186.88","1,172.63",-,-0.26%
17-Jan-12,"1,184.63","1,163.63","1,186.75","1,163.38",-,2.33%
13-Jan-12,"1,157.63","1,182.38","1,194.13","1,157.63",-,-2.14%
12-Jan-12,"1,183.00","1,202.25","1,213.63","1,150.38",-,-1.49%
11-Jan-12,"1,200.88","1,228.63","1,231.88","1,200.88",-,-2.52%
10-Jan-12,"1,231.88","1,230.88","1,236.88","1,220.63",-,-0.06%
9-Jan-12,"1,232.63","1,195.25","1,234.63","1,194.75",-,3.25%
6-Jan-12,"1,193.88","1,207.50","1,219.63","1,193.88",-,-1.24%
5-Jan-12,"1,208.88","1,229.88","1,233.50","1,207.13",-,-1.85%
4-Jan-12,"1,231.63","1,227.38","1,235.63","1,220.63",-,0.36%
3-Jan-12,"1,227.25","1,236.50","1,244.38","1,223.63",-,1.27%
2-Jan-12,"1,211.88","1,211.88","1,211.88","1,211.88",-,0.00%
30-Dec-11,"1,211.88","1,195.75","1,215.63","1,194.63",-,1.19%
29-Dec-11,"1,197.63","1,205.75","1,211.38","1,193.13",-,-0.91%
28-Dec-11,"1,208.63","1,205.38","1,218.63","1,193.38",-,0.18%
27-Dec-11,"1,206.50","1,182.63","1,214.63","1,182.63",-,2.91%
26-Dec-11,"1,172.38","1,172.38","1,172.38","1,172.38",-,0.00%
25-Dec-11,"1,172.38","1,172.38","1,172.38","1,172.38",-,0.77%
23-Dec-11,"1,163.38","1,160.75","1,167.00","1,156.63",-,0.22%
22-Dec-11,"1,160.88","1,152.25","1,167.88","1,144.38",-,0.67%
21-Dec-11,"1,153.13","1,144.63","1,158.88","1,132.50",-,0.74%
20-Dec-11,"1,144.63","1,136.50","1,149.63","1,136.13",-,0.48%
19-Dec-11,"1,139.13","1,137.38","1,148.63","1,131.75",-,0.77%
16-Dec-11,"1,130.38","1,112.38","1,130.38","1,111.63",-,1.48%
15-Dec-11,"1,113.88","1,100.88","1,113.88","1,100.88",-,0.91%
